"submitNm","distur","siteId","plotId","fireYr","year","cntryId","lastNm","lat","lon","biome","fireId","paired","gtProde","hitRock","orgDepth","srfH2O","topoPos","slope","vegCvr","tsf","tsfClass","estDoy","estDepth","n"
"Baillargeon","burned","a","15B1-T5-13",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",64,1
"Baillargeon","burned","a","15B1-T5-14",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",72,1
"Baillargeon","burned","a","15B1-T5-14",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",66,1
"Baillargeon","burned","a","15B1-T5-15",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",61,1
"Baillargeon","burned","a","15B1-T5-15",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",120,1
"Baillargeon","burned","a","15B1-T5-16",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",66,1
"Baillargeon","burned","a","15B1-T5-17",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",76,1
"Baillargeon","burned","a","15B1-T5-17",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",128,1
"Baillargeon","burned","a","15B1-T5-18",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",69,1
"Baillargeon","burned","a","15B1-T5-18",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",110,1
"Baillargeon","burned","a","15B1-T5-19",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",66,1
"Baillargeon","burned","a","15B1-T5-19",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",62,1
"Baillargeon","burned","a","15B1-T5-2",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",61,1
"Baillargeon","burned","a","15B1-T5-2",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",72,1
"Baillargeon","burned","a","15B1-T5-20",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",57,1
"Baillargeon","burned","a","15B1-T5-20",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",67,1
"Baillargeon","burned","a","15B1-T5-21",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",75,1
"Baillargeon","burned","a","15B1-T5-21",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",79,1
"Baillargeon","burned","a","15B1-T5-22",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",78,1
"Baillargeon","burned","a","15B1-T5-22",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",112,1
"Baillargeon","burned","a","15B1-T5-23",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",75,1
"Baillargeon","burned","a","15B1-T5-23",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",139,1
"Baillargeon","burned","a","15B1-T5-24",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",86,1
"Baillargeon","burned","a","15B1-T5-24",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",131,1
"Baillargeon","burned","a","15B1-T5-25",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",61,1
"Baillargeon","burned","a","15B1-T5-25",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",131,1
"Baillargeon","burned","a","15B1-T5-26",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",88,1
"Baillargeon","burned","a","15B1-T5-26",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",113,1
"Baillargeon","burned","a","15B1-T5-27",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",61,1
"Baillargeon","burned","a","15B1-T5-27",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",66,1
"Baillargeon","burned","a","15B1-T5-28",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",82,1
"Baillargeon","burned","a","15B1-T5-28",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",56,1
"Baillargeon","burned","a","15B1-T5-29",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",73,1
"Baillargeon","burned","a","15B1-T5-29",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",62,1
"Baillargeon","burned","a","15B1-T5-3",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",67,1
"Baillargeon","burned","a","15B1-T5-3",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",115,1
"Baillargeon","burned","a","15B1-T5-30",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",97,1
"Baillargeon","burned","a","15B1-T5-30",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",62,1
"Baillargeon","burned","a","15B1-T5-4",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",72,1
"Baillargeon","burned","a","15B1-T5-4",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",67,1
"Baillargeon","burned","a","15B1-T5-5",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",66,1
"Baillargeon","burned","a","15B1-T5-5",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",85,1
"Baillargeon","burned","a","15B1-T5-6",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",75,1
"Baillargeon","burned","a","15B1-T5-6",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","4","4-10","276",118,1
"Baillargeon","burned","a","15B1-T5-7",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",65,1
"Baillargeon","burned","a","15B1-T5-8",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",67,1
"Baillargeon","burned","a","15B1-T5-9",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2706,-163.236,"tundra","Izaviknek River Fire","a1","n","n",25,"U","L",NA,"W","3","0-3","288",76,1
"Baillargeon","burned","b","15B2-T13-1",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",51,1
"Baillargeon","burned","b","15B2-T13-10",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",55,1
"Baillargeon","burned","b","15B2-T13-10",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",74,1
"Baillargeon","burned","b","15B2-T13-11",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",61,1
"Baillargeon","burned","b","15B2-T13-11",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",59,1
"Baillargeon","burned","b","15B2-T13-12",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",64,1
"Baillargeon","burned","b","15B2-T13-12",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",66,1
"Baillargeon","burned","b","15B2-T13-13",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",65,1
"Baillargeon","burned","b","15B2-T13-13",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",62,1
"Baillargeon","burned","b","15B2-T13-14",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",65,1
"Baillargeon","burned","b","15B2-T13-14",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",66,1
"Baillargeon","burned","b","15B2-T13-15",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",61,1
"Baillargeon","burned","b","15B2-T13-15",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",46,1
"Baillargeon","burned","b","15B2-T13-16",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",62,1
"Baillargeon","burned","b","15B2-T13-16",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",70,1
"Baillargeon","burned","b","15B2-T13-17",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",62,1
"Baillargeon","burned","b","15B2-T13-17",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",61,1
"Baillargeon","burned","b","15B2-T13-18",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",59,1
"Baillargeon","burned","b","15B2-T13-18",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",112,1
"Baillargeon","burned","b","15B2-T13-19",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",49,1
"Baillargeon","burned","b","15B2-T13-19",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",104,1
"Baillargeon","burned","b","15B2-T13-2",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",43,1
"Baillargeon","burned","b","15B2-T13-20",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",52,1
"Baillargeon","burned","b","15B2-T13-20",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",141,1
"Baillargeon","burned","b","15B2-T13-21",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",55,1
"Baillargeon","burned","b","15B2-T13-21",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",139,1
"Baillargeon","burned","b","15B2-T13-22",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",57,1
"Baillargeon","burned","b","15B2-T13-22",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",144,1
"Baillargeon","burned","b","15B2-T13-23",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",57,1
"Baillargeon","burned","b","15B2-T13-23",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",120,1
"Baillargeon","burned","b","15B2-T13-24",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",54,1
"Baillargeon","burned","b","15B2-T13-24",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",80,1
"Baillargeon","burned","b","15B2-T13-25",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",57,1
"Baillargeon","burned","b","15B2-T13-25",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",106,1
"Baillargeon","burned","b","15B2-T13-26",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",60,1
"Baillargeon","burned","b","15B2-T13-26",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",75,1
"Baillargeon","burned","b","15B2-T13-27",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",58,1
"Baillargeon","burned","b","15B2-T13-27",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",66,1
"Baillargeon","burned","b","15B2-T13-28",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",55,1
"Baillargeon","burned","b","15B2-T13-28",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",64,1
"Baillargeon","burned","b","15B2-T13-29",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",53,1
"Baillargeon","burned","b","15B2-T13-29",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",86,1
"Baillargeon","burned","b","15B2-T13-3",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",59,1
"Baillargeon","burned","b","15B2-T13-30",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",59,1
"Baillargeon","burned","b","15B2-T13-30",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",83,1
"Baillargeon","burned","b","15B2-T13-4",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",50,1
"Baillargeon","burned","b","15B2-T13-5",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",55,1
"Baillargeon","burned","b","15B2-T13-6",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",62,1
"Baillargeon","burned","b","15B2-T13-7",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",48,1
"Baillargeon","burned","b","15B2-T13-8",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",55,1
"Baillargeon","burned","b","15B2-T13-9",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",53,1
"Baillargeon","burned","b","15B2-T15-1",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",54,1
"Baillargeon","burned","b","15B2-T15-1",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",50,1
"Baillargeon","burned","b","15B2-T15-10",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",46,1
"Baillargeon","burned","b","15B2-T15-10",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",83,1
"Baillargeon","burned","b","15B2-T15-11",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",56,1
"Baillargeon","burned","b","15B2-T15-11",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",72,1
"Baillargeon","burned","b","15B2-T15-12",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",47,1
"Baillargeon","burned","b","15B2-T15-12",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",69,1
"Baillargeon","burned","b","15B2-T15-13",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",43,1
"Baillargeon","burned","b","15B2-T15-13",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",56,1
"Baillargeon","burned","b","15B2-T15-14",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",45,1
"Baillargeon","burned","b","15B2-T15-14",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",53,1
"Baillargeon","burned","b","15B2-T15-15",2015,2018,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","3","0-3","288",54,1
"Baillargeon","burned","b","15B2-T15-15",2015,2019,"US","Baillargeon, MacArthur, Natali, Sistla",61.2653,-163.249,"tundra","Izaviknek River Fire","a2","n","n",25,"U","L",NA,"W","4","4-10","276",59,1
